,Investigation Type,Event Date,Location,Country,Airport Name,Injury Severity,Aircraft Damage,Make,Model,Amateur Built,Number Of Engines,Engine Type,Purpose Of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Broad Phase Of Flight,Total Passengers,Make-Model
69570,Accident,2011-02-22,"Tachira, Venezuela",Venezuela,Unknown,Fatal,Destroyed,Cessna,340,No,2.0,Reciprocating,Unknown,6.0,0.0,0.0,0.0,VMC,Unknown,6.0,Cessna 340
69643,Accident,2011-03-11,"Smyrna, TN",United States,Smyrna Airport,Fatal,Substantial,Cessna,310R,No,2.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 310R
69708,Accident,2011-03-24,"Ashland, ME",United States,Unknown,Fatal,Substantial,Cessna,A185F,No,1.0,Reciprocating,Public Aircraft - State,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Cessna A185F
69726,Accident,2011-03-28,"Canadian, TX",United States,Hemphill County Airport,Fatal,Substantial,Cessna,425,No,2.0,Turbo Prop,Business,0.0,4.0,0.0,3.0,IMC,Unknown,7.0,Cessna 425
69728,Accident,2011-03-29,"Fredricktown, MO",United States,Unknown,Fatal,Substantial,Piper,PA-32R-300,No,1.0,Reciprocating,Unknown,3.0,0.0,0.0,0.0,Unknown,Unknown,3.0,Piper PA-32R-300
69795,Accident,2011-04-10,"Biddeford, ME",United States,Biddeford Municipal Airport,Fatal,Substantial,Cessna,402B,No,2.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 402B
69850,Accident,2011-04-21,"Ocala, FL",United States,Ocala International Airport,Fatal,Substantial,Beech,F33A,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech F33A
69922,Accident,2011-05-06,"Greenville, MS",United States,Mid Delta Regional Airport,Fatal,Substantial,Boeing,737,No,2.0,Unknown,Positioning,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,Boeing 737
69934,Accident,2011-05-09,"New Hampton, NY",United States,Orange County,Fatal,Substantial,Piper,PA-28-180,No,1.0,Reciprocating,Ferry,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Piper PA-28-180
69936,Accident,2011-05-09,"Miles City, MT",United States,Unknown,Fatal,Substantial,Air Tractor Inc,AT-802A,No,1.0,Turbo Prop,Positioning,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Air Tractor Inc AT-802A
69937,Accident,2011-05-09,"Bono, AR",United States,Private,Fatal,Substantial,Grumman Acft Eng Cor-Schweizer,G-164A,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Grumman Acft Eng Cor-Schweizer G-164A
69966,Accident,2011-05-16,"Atqasuk, AK",United States,Atqasuk Edward Burnell SR Mem,Fatal,Substantial,Beech,B200,No,2.0,Turbo Prop,Public Aircraft - Local,0.0,3.0,0.0,0.0,IMC,Unknown,3.0,Beech B200
69974,Accident,2011-05-17,"Talkeetna, AK",United States,Talkeetna,Fatal,Substantial,Cessna,A185F,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna A185F
69984,Accident,2011-05-18,"Bournemouth, United Kingdom",United Kingdom,Bournemouth Airport,Fatal,Substantial,Beech,E-90,No,2.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,Unknown,Unknown,2.0,Beech E-90
70016,Accident,2011-05-24,"Kaduna, Nigeria",Nigeria,Unknown,Fatal,Substantial,Beech,C90,No,1.1114300626304803,Unknown,Other Work Use,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,Beech C90
70025,Accident,2011-05-26,"Sedona, AZ",United States,Sedona Airport,Fatal,Substantial,Piper,PA-24-250,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-24-250
70056,Accident,2011-06-01,"Wendover, UT",United States,Wendover,Fatal,Substantial,Cessna,172R,No,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,Unknown,4.0,Cessna 172R
70126,Accident,2011-06-15,"Gray, TN",United States,Unknown,Fatal,Substantial,Beech,A100,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,2.0,IMC,Unknown,2.0,Beech A100
70130,Accident,2011-06-15,"Nashville, TN",United States,John C. Tune,Fatal,Substantial,Cessna,525A,No,2.0,Turbo Fan,Business,0.0,0.0,0.0,5.0,IMC,Unknown,5.0,Cessna 525A
70152,Accident,2011-06-18,"Albia, IA",United States,Albia Municipal,Fatal,Substantial,Cessna,P210R,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Cessna P210R
70251,Accident,2011-06-30,"Stevensville, MD",United States,Bay Bridge Airport,Fatal,Substantial,Cessna,182K,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 182K
70287,Accident,2011-07-05,"Columbia, CA",United States,Columbia,Fatal,Substantial,Stinson,108-2,No,1.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Stinson 108-2
70372,Accident,2011-07-18,"Joshua Tree, CA",United States,Unknown,Fatal,Substantial,Piper,PA-12,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Piper PA-12
70374,Accident,2011-07-18,"Augusta, GA",United States,Augusta Regional Airport,Fatal,Substantial,Mooney Aircraft Corp.,M20K,No,1.0,Reciprocating,Flight Test,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Mooney Aircraft Corp. M20K
70380,Accident,2011-07-19,"Colville, WA",United States,Colville Municipal Airport,Fatal,Substantial,Beech,95-B55 (T42A),No,2.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Beech 95-B55 (T42A)
70391,Accident,2011-07-20,"Columbia, MO",United States,Columbia Regional Airport,Fatal,Substantial,Cessna,T210L,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna T210L
70477,Accident,2011-07-30,"Opelousas, LA",United States,St. Landry Parish-Ahart Field,Fatal,Substantial,Mooney Aircraft Corp.,M20K,No,1.0,Reciprocating,Ferry,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Mooney Aircraft Corp. M20K
70520,Accident,2011-08-04,"Nekoosa, WI",United States,Private,Fatal,Substantial,Air Tractor Inc,AT-301,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Air Tractor Inc AT-301
70521,Accident,2011-08-05,"Amarillo, TX",United States,Unknown,Fatal,Substantial,Cessna,T210N,No,1.0,Reciprocating,Executive/corporate,0.0,3.0,2.0,0.0,VMC,Unknown,5.0,Cessna T210N
70557,Accident,2011-08-12,"Kodiak, AK",United States,Kodiak,Fatal,Substantial,Piper,PA-32-301,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Piper PA-32-301
70558,Accident,2011-08-12,"Arcadia, FL",United States,Unknown,Fatal,Substantial,Cessna,U206F,No,1.0,Reciprocating,Other Work Use,0.0,1.0,0.0,4.0,VMC,Unknown,5.0,Cessna U206F
70566,Accident,2011-08-13,"Coldfoot, AK",United States,Unknown,Fatal,Substantial,Piper,PA-18-135,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Piper PA-18-135
70670,Accident,2011-08-27,"Grand Marais, MN",United States,Unknown,Fatal,Substantial,Cessna,182C,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Cessna 182C
70691,Accident,2011-08-30,"Cape Yakataga, AK",United States,Tsiu Lodge Strip,Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Piper PA-18-150
70754,Accident,2011-09-08,"West Liberty, OH",United States,Bellefontaine Regional Airport,Fatal,Substantial,Cirrus Design Corp,SR22,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Cirrus Design Corp SR22
70852,Accident,2011-09-26,"Palmer, AK",United States,Unknown,Fatal,Substantial,Cub Crafters Inc,CC18-180,No,1.0,Reciprocating,Public Aircraft - State,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cub Crafters Inc CC18-180
70863,Accident,2011-09-28,"Atlanta, GA",United States,Cobb County Airport  Mc Collum,Fatal,Substantial,Mitsubishi,MU-2B-25,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Mitsubishi MU-2B-25
70869,Accident,2011-09-29,"Lamar, MO",United States,Lamar Municipal,Fatal,Substantial,Cessna,T210R,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna T210R
70880,Accident,2011-10-01,"Maraba Paulista, Brazil",Brazil,Unknown,Fatal,Substantial,Beech,V35,No,1.0,Unknown,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,Beech V35
70912,Accident,2011-10-08,"Hilo, HI",United States,Unknown,Fatal,Substantial,Cessna,T310R,No,2.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna T310R
70913,Accident,2011-10-08,"Easton, MO",United States,Private,Fatal,Substantial,Taylorcraft,BL-65,No,1.0,Reciprocating,Ferry,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Taylorcraft BL-65
70915,Accident,2011-10-08,"Starkville, MS",United States,Starkville Bryan Field,Fatal,Substantial,Cessna,188,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 188
70928,Accident,2011-10-12,"Lafayette, IN",United States,Purdue University,Fatal,Substantial,Learjet Inc,60,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,4.0,VMC,Unknown,4.0,Learjet Inc 60
70929,Accident,2011-10-12,"Hollywood, FL",United States,North Perry Airport,Fatal,Substantial,Socata,TBM 700,No,1.0,Turbo Prop,Flight Test,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Socata TBM 700
70944,Accident,2011-10-14,"Amurrio, Spain",Spain,Unknown,Fatal,Substantial,Diamond,DA20,No,1.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,Diamond DA20
71027,Incident,2011-11-03,"Key West, FL",United States,Key West International,Fatal,Minor,Cessna,550,No,2.0,Turbo Fan,Business,0.0,0.0,0.0,5.0,VMC,Unknown,5.0,Cessna 550
71051,Accident,2011-11-10,"College Station, TX",United States,Unknown,Fatal,Substantial,Beech,95-B55 (T42A),No,2.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Beech 95-B55 (T42A)
71053,Accident,2011-11-10,"Cottens, Eswatini",Eswatini,Unknown,Fatal,Destroyed,Piper,PA-31,No,1.1114300626304803,Reciprocating,Unknown,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Piper PA-31
71058,Accident,2011-11-11,"Delta Junction, AK",United States,Unknown,Fatal,Substantial,Bellanca,8GCBC,No,1.0,Reciprocating,Public Aircraft - State,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Bellanca 8GCBC
71071,Accident,2011-11-13,"Katowice, Poland",Poland,Unknown,Fatal,Substantial,Cirrus,SR22,No,1.1114300626304803,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,Unknown,4.0,Cirrus SR22
71072,Accident,2011-11-14,"Cayman Brac, Cayman Islands",Cayman Islands,Unknown,Fatal,Substantial,Cessna,210,No,1.1114300626304803,Reciprocating,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,Cessna 210
71082,Accident,2011-11-17,"Ulysses, PA",United States,Unknown,Fatal,Substantial,Beech,95-C55,No,2.0,Reciprocating,Business,0.0,0.0,4.0,0.0,IMC,Unknown,4.0,Beech 95-C55
71103,Accident,2011-11-23,"Moline, IL",United States,Quad Cities International,Fatal,Substantial,Cessna,550,No,2.0,Turbo Fan,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 550
71128,Accident,2011-11-29,"Chuathbaluk, AK",United States,Unknown,Fatal,Substantial,Cessna,207,No,1.0,Reciprocating,Positioning,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 207
71140,Accident,2011-12-02,"Midland, TX",United States,Midland Airpark,Fatal,Destroyed,Beech,F90,No,1.1114300626304803,Turbo Prop,Positioning,0.0,0.0,1.0,0.0,IMC,Unknown,1.0,Beech F90
71158,Accident,2011-12-07,"Roma, Australia, Australia",Australia,Unknown,Fatal,Substantial,Cessna,210,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,Cessna 210
71180,Accident,2011-12-15,"Phoenix, AZ",United States,Scottsdale,Fatal,Substantial,Cirrus Design Corp.,SR22,No,1.0,Reciprocating,Business,1.0,0.0,1.0,0.0,VMC,Unknown,2.0,Cirrus Design Corp. SR22
71186,Accident,2011-12-16,"Cheyenne, WY",United States,Cheyenne Regional,Fatal,Substantial,Beech,J35,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech J35
71280,Accident,2012-01-24,"Walterboro, SC",United States,Private Airstrip,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Beech 58
71286,Accident,2012-01-26,"Old Minto, AK",United States,Unknown,Fatal,Substantial,Helio,H-295,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Helio H-295
71309,Incident,2012-02-03,"Campo Grande, Brazil",Brazil,Campo Grande International,Fatal,Minor,Embraer,EMB-500,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Embraer EMB-500
71321,Accident,2012-02-05,"Yellow Pine, ID",United States,Stibnite Mine,Fatal,Substantial,Rockwell International,S-2R,No,1.0,Turbo Prop,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Rockwell International S-2R
71336,Accident,2012-02-09,"Morgan, UT",United States,Unknown,Fatal,Substantial,Cessna,210,No,1.0,Reciprocating,Other Work Use,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,Cessna 210
71357,Accident,2012-02-14,"Yellow Pine, ID",United States,Stibnite Airport,Fatal,Substantial,Rockwell International,S-2R,No,1.0,Turbo Prop,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Rockwell International S-2R
71407,Accident,2012-02-26,"San Antonio, TX",United States,Stinson Municipal Airport,Fatal,Substantial,Mooney,M20E,No,1.0,Reciprocating,Positioning,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Mooney M20E
71411,Accident,2012-02-28,"Manaus, Brazil",Brazil,Aeroporto Flores,Fatal,Substantial,Cessna,208,No,1.1114300626304803,Turbo Prop,Positioning,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 208
71419,Accident,2012-03-01,"Egelsbach, Germany",Germany,Unknown,Fatal,Destroyed,Cessna,750,No,1.1114300626304803,Unknown,Business,5.0,0.0,0.0,0.0,Unknown,Unknown,5.0,Cessna 750
71444,Accident,2012-03-07,"Atlanta, GA",United States,Dekalb Peachtree Airport,Fatal,Substantial,Piper,PA-31-350,No,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-31-350
71453,Accident,2012-03-09,"Naknek, AK",United States,Unknown,Fatal,Substantial,Cessna,U206G,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna U206G
71517,Accident,2012-03-24,"Bloomfield, IN",United States,Shawnee Airport,Fatal,Substantial,Mooney,M20J,No,1.0,Reciprocating,Positioning,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,Mooney M20J
71526,Accident,2012-03-24,"Brooksville, FL",United States,Hernando County Airport,Fatal,Substantial,Cessna,172P,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cessna 172P
71536,Accident,2012-03-27,"Battle Creek, MI",United States,W K Kellogg Airport,Fatal,Substantial,Cessna,441,No,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cessna 441
71595,Accident,2012-04-10,"Iuka, MS",United States,Unknown,Fatal,Substantial,Piper,PA-28-151,No,1.0,Reciprocating,Business,0.0,2.0,0.0,0.0,VMC,Unknown,2.0,Piper PA-28-151
71659,Accident,2012-04-24,"Sioux Falls, SD",United States,Joe Foss Field Airport,Fatal,Substantial,Beech,58,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech 58
71669,Accident,2012-04-27,"Eugene, OR",United States,Mahlon Sweet Field Airport,Fatal,Substantial,Cessna,560XL,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Cessna 560XL
71681,Accident,2012-04-28,"Paxon, AK",United States,Unknown,Fatal,Substantial,Piper,PA-18-150,No,1.0,Reciprocating,Public Aircraft - State,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-18-150
71763,Accident,2012-05-12,"Savannah, GA",United States,Savannah/Hilton Head Internati,Fatal,Substantial,Beech,B90,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Beech B90
71773,Accident,2012-05-13,"Manabi Province, Spain",Spain,Unknown,Fatal,Substantial,Cessna,T210M,No,1.1114300626304803,Unknown,Unknown,2.0,0.0,0.0,0.0,Unknown,Unknown,2.0,Cessna T210M
71776,Accident,2012-05-14,"Shawnee, OK",United States,Unknown,Fatal,Substantial,Piper,PA-24-250,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-24-250
71832,Accident,2012-05-23,"Howard, SD",United States,Howard Municipal,Fatal,Substantial,Rockwell International,S-2R,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Rockwell International S-2R
71919,Accident,2012-06-06,"Hilo, HI",United States,Hilo International Airport,Fatal,Substantial,Cessna,182R,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,Cessna 182R
71963,Accident,2012-06-12,"Mt. Vernon, MO",United States,Unknown,Fatal,Substantial,Piper,PA-38-112,No,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Piper PA-38-112
71970,Accident,2012-06-13,"Ocilla, GA",United States,Unknown,Fatal,Substantial,Piper,PA-28-180,No,1.0,Reciprocating,Ferry,0.0,1.0,0.0,0.0,VMC,Unknown,1.0,Piper PA-28-180
71977,Incident,2012-06-15,"Ozark, MO",United States,Lee C Fine Memorial,Fatal,Minor,Cessna,560,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,5.0,VMC,Unknown,5.0,Cessna 560
72027,Accident,2012-06-22,"Metropolis, IL",United States,Metropolis Municipal,Fatal,Substantial,Piper,PA-46-310P,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-46-310P
72112,Accident,2012-07-06,"Kotlik, AK",United States,Kotlik Airport,Fatal,Substantial,Cessna,207A,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna 207A
72155,Accident,2012-07-11,"Panama City, FL",United States,Sandy Creek Airpark,Fatal,Substantial,Cessna,170,No,1.0,Reciprocating,Ferry,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Cessna 170
72166,Accident,2012-07-13,"Le Castellet, France",France,Le Castellet,Fatal,Destroyed,Gulfstream,GIV,No,2.0,Unknown,Positioning,3.0,0.0,0.0,0.0,VMC,Unknown,3.0,Gulfstream GIV
72195,Accident,2012-07-16,"San Rafael, Spain",Spain,Unknown,Fatal,Minor,Air Tractor,AT802,No,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,1.0,Unknown,Unknown,1.0,Air Tractor AT802
72219,Accident,2012-07-20,"Statesboro, GA",United States,Statesboro-Bulloch County,Fatal,Substantial,Piper,PA-28-180,No,1.0,Reciprocating,Flight Test,0.0,1.0,0.0,1.0,VMC,Unknown,2.0,Piper PA-28-180
72315,Accident,2012-08-01,"Holly Lake Ranch, TX",United States,Holly Lake Ranch Airport,Fatal,Substantial,Beech,H35,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Unknown,1.0,Beech H35
72320,Accident,2012-08-02,"Santiago de Compostela, Spain",Spain,Satiago de Compostela,Fatal,Destroyed,Cessna,500,No,1.1114300626304803,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Cessna 500
72398,Incident,2012-08-15,"Des Moines, IA",United States,Des Moines International,Fatal,Minor,Cessna,560XL,No,2.0,Turbo Fan,Executive/corporate,0.0,0.0,0.0,8.0,VMC,Unknown,8.0,Cessna 560XL
72400,Accident,2012-08-15,"Clifton Park, NY",United States,Albany International,Fatal,Substantial,Beech,A36TC,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Beech A36TC
72408,Accident,2012-08-17,"Ruleton, KS",United States,Unknown,Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Unknown,3.0,Beech A36
72409,Accident,2012-08-17,"Holton, KS",United States,Unknown,Fatal,Substantial,Piper,PA-24-260,No,1.0,Reciprocating,Business,0.0,1.0,2.0,0.0,VMC,Unknown,3.0,Piper PA-24-260
72462,Accident,2012-08-24,"Bontang, Indonesia, Indonesia",Indonesia,Unknown,Fatal,Substantial,Piper,PA31,No,2.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,Piper PA31
72465,Accident,2012-08-24,"Solemont (Doubs), France",France,Unknown,Fatal,Substantial,Pilatus,PC12,No,1.1114300626304803,Unknown,Unknown,4.0,0.0,0.0,0.0,Unknown,Unknown,4.0,Pilatus PC12
72559,Accident,2012-09-05,"Fort Worth, TX",United States,Fort Worth Spinks Airport,Fatal,Substantial,Cessna,421B,No,2.0,Reciprocating,Business,0.0,0.0,2.0,0.0,VMC,Unknown,2.0,Cessna 421B
72577,Accident,2012-09-07,"Marion, SC",United States,Marion County Airport,Fatal,Substantial,Cessna,182T,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 182T
72599,Accident,2012-09-09,"Macapa, Brazil",Brazil,Unknown,Fatal,Destroyed,Cessna,172R,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,Unknown,Unknown,1.0,Cessna 172R
72620,Accident,2012-09-13,"Denali Park, AK",United States,Denali Park Strip,Fatal,Substantial,Cessna,A185F,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna A185F
72646,Accident,2012-09-18,"Macon, GA",United States,Macon Downtown Airport,Fatal,Substantial,Beech,400,No,2.0,Turbo Fan,Executive/corporate,0.0,2.0,0.0,1.0,VMC,Unknown,3.0,Beech 400
72648,Accident,2012-09-18,"Kiowa, CO",United States,Unknown,Fatal,Substantial,Piper,PA-46-350P,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Piper PA-46-350P
72681,Accident,2012-09-24,"Roraima, Brazil",Brazil,Pouso Da Aguilia Airport,Fatal,Substantial,Cessna,210,No,1.1114300626304803,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna 210
72691,Accident,2012-09-26,"Vienna, Austria",Austria,Unknown,Unavailable,Substantial,Cirrus,SR22,No,1.1114300626304803,Unknown,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,0.0,Cirrus SR22
72711,Accident,2012-09-30,"Innsbruck, Austria",Austria,Unknown,Fatal,Destroyed,Cessna,414A,No,2.0,Reciprocating,Unknown,6.0,0.0,2.0,0.0,IMC,Unknown,8.0,Cessna 414A
72716,Accident,2012-10-01,"Port Lions, AK",United States,Shotgun Lake,Fatal,Substantial,Cessna,182A,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 182A
72718,Accident,2012-10-02,"Eden Prairie, MN",United States,Flying Cloud,Fatal,Substantial,Cirrus Design Corp,SR20,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cirrus Design Corp SR20
72721,Accident,2012-10-03,"Gary, IN",United States,Gary/Chicago Int'l Arp,Fatal,Substantial,Cirrus Design Corp,SR22,No,1.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Unknown,2.0,Cirrus Design Corp SR22
72750,Accident,2012-10-09,"Buckland, AK",United States,Unknown,Fatal,Substantial,Cessna,U206F,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Unknown,1.0,Cessna U206F
72770,Accident,2012-10-13,"Charlotte Amalie,",United States,Charlotte Amalie,Fatal,Substantial,Piper,PA-23-250,No,2.0,Reciprocating,Business,3.0,0.0,1.0,0.0,VMC,Unknown,4.0,Piper PA-23-250
72791,Accident,2012-10-17,"Wausau, WI",United States,Wausau Downtown Airport,Fatal,Substantial,Beech,A36,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,IMC,Unknown,1.0,Beech A36
72852,Accident,2012-10-31,"Boyne City, MI",United States,Boyne City Municipal Airport,Fatal,Substantial,Piaggio,P180,No,2.0,Turbo Prop,Positioning,0.0,0.0,0.0,2.0,IMC,Unknown,2.0,Piaggio P180
72871,Accident,2012-11-05,"Stotts City, MO",United States,Unknown,Fatal,Substantial,Cessna,310,No,2.0,Reciprocating,Positioning,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Cessna 310
72880,Accident,2012-11-07,"Conway, AR",United States,Dennis F Cantrell Field Airpor,Fatal,Substantial,Cessna,P210N,No,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Unknown,1.0,Cessna P210N
72912,Accident,2012-11-17,"Greenwood, SC",United States,Greenwood County,Fatal,Substantial,Cessna,550,No,2.0,Turbo Fan,Flight Test,0.0,0.0,0.0,2.0,VMC,Unknown,2.0,Cessna 550
72949,Accident,2012-11-27,"Wells, TX",United States,Unknown,Fatal,Substantial,Cessna,421C,No,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Unknown,1.0,Cessna 421C
73022,Accident,2012-12-19,"Libby, MT",United States,Libby,Fatal,Destroyed,Beech,B100,No,2.0,Turbo Prop,Business,2.0,0.0,0.0,0.0,VMC,Unknown,2.0,Beech B100
73051,Accident,2012-12-29,"Guatemala, Guatemala",Guatemala,Unknown,Fatal,Substantial,Piper,PA-28-235,No,1.0,Reciprocating,Unknown,2.0,0.0,1.0,0.0,Unknown,Unknown,3.0,Piper PA-28-235
73076,Accident,2013-01-05,"Saint Pierre de Bressieux, France",France,Unknown,Fatal,Substantial,Piper,PA34,No,2.0,Unknown,Unknown,5.0,0.0,0.0,0.0,Unknown,Unknown,5.0,Piper PA34
73088,Accident,2013-01-11,"Maxwell, NE",United States,NORTH PLATTE RGNL AIRPORT,Fatal,Destroyed,Raytheon Aircraft Company,58,No,2.0,Reciprocating,Business,4.0,0.0,0.0,0.0,IMC,Unknown,4.0,Raytheon Aircraft Company 58
73093,Accident,2013-01-12,"Paris, TX",United States,Unknown,Fatal,Destroyed,Piper,PA46-500TP,No,1.0,Turbo Prop,Executive/corporate,3.0,0.0,0.0,0.0,IMC,Unknown,3.0,Piper PA46-500TP
